Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
0,0.0,0,0.0,5,28.33333333,0.04,0.08,0.0,0.0,May,1,8,4,11,Returning_Visitor,True,False
1,58.0,0,0.0,2,7.0,0.0,0.066666667,0.0,0.0,May,3,2,3,19,New_Visitor,True,False
0,0.0,0,0.0,19,283.5,0.0,0.010526316,0.0,0.8,May,2,4,1,6,Returning_Visitor,False,False
3,41.0,0,0.0,32,1130.84697,0.014705882,0.01806184,0.0,0.0,May,1,1,2,3,Returning_Visitor,True,False
1,15.0,0,0.0,29,1714.4,0.024074074,0.048765432,0.0,0.0,May,2,5,6,4,Returning_Visitor,False,False
4,97.0,0,0.0,22,739.5833333,0.009090909,0.006060606,0.0,0.0,May,1,1,6,4,New_Visitor,True,False
0,0.0,0,0.0,11,304.0,0.0,0.018181818,0.0,0.0,May,2,2,3,4,Returning_Visitor,False,False
3,25.08333333,0,0.0,25,304.5,0.0,0.007407407,0.0,0.0,May,2,2,3,13,Returning_Visitor,False,False
1,27.0,0,0.0,4,467.0,0.0,0.025,0.0,0.0,May,1,1,1,4,New_Visitor,False,False
0,0.0,0,0.0,2,20.0,0.0,0.05,0.0,0.0,May,4,5,1,13,Returning_Visitor,False,False
6,51.0,0,0.0,26,536.0,0.007407407,0.012345679,0.0,0.0,May,2,2,1,4,Returning_Visitor,False,False
0,0.0,0,0.0,4,72.66666667,0.0,0.083333333,0.0,0.4,May,2,2,3,4,Returning_Visitor,False,False
3,108.5,0,0.0,2,74.66666667,0.0,0.016666667,0.0,0.8,May,3,2,3,2,Returning_Visitor,False,False
0,0.0,0,0.0,11,751.5,0.018181818,0.024242424,0.0,0.0,May,2,2,1,13,Returning_Visitor,False,False
1,17.0,0,0.0,12,321.8333333,0.015384615,0.034615385,0.0,0.4,May,2,2,5,1,Returning_Visitor,False,False
0,0.0,0,0.0,12,418.3333333,0.0,0.004545455,0.0,0.0,May,2,4,9,5,Returning_Visitor,False,False
0,0.0,0,0.0,12,1111.0,0.0,0.033333333,0.0,0.6,May,2,2,5,1,Returning_Visitor,False,False
0,0.0,0,0.0,4,536.5,0.0,0.05,0.0,0.0,May,2,2,9,2,Returning_Visitor,False,False
0,0.0,0,0.0,15,450.2,0.0,0.021904762,0.0,0.0,May,2,2,7,2,Returning_Visitor,False,False
3,69.16666667,0,0.0,35,869.0611111,0.0,0.00617284,0.0,0.8,May,2,2,1,2,Returning_Visitor,False,False
0,0.0,0,0.0,25,1320.5,0.0,0.030666667,0.0,0.8,May,2,10,1,1,Returning_Visitor,False,False
1,46.0,0,0.0,17,931.0,0.027777778,0.062962963,0.0,0.0,May,3,2,1,13,Returning_Visitor,False,False
2,125.0,0,0.0,7,49.0,0.025,0.075,0.0,0.0,May,1,1,8,1,Returning_Visitor,False,False
2,55.0,0,0.0,16,1851.5,0.023529412,0.041176471,0.0,0.0,May,2,5,1,1,Returning_Visitor,False,False
0,0.0,0,0.0,20,457.5833333,0.022222222,0.044444444,0.0,0.0,May,2,2,9,4,Returning_Visitor,True,False
4,73.0,0,0.0,34,1001.166667,0.0,0.017959184,0.0,0.0,May,2,5,4,3,Returning_Visitor,True,False
2,13.0,0,0.0,17,296.2333333,0.0125,0.029166667,0.0,0.0,May,1,1,2,3,Returning_Visitor,True,False
2,33.0,0,0.0,13,1649.0,0.0,0.033333333,0.0,0.0,May,2,2,1,2,Returning_Visitor,False,False
0,0.0,0,0.0,6,161.0,0.0,0.066666667,0.0,0.2,May,2,2,1,4,Returning_Visitor,False,False
3,42.0,0,0.0,10,706.0,0.0,0.011111111,0.0,0.0,May,2,2,8,1,Returning_Visitor,True,False
0,0.0,0,0.0,5,108.0,0.0,0.04,0.0,0.0,May,4,1,3,4,Returning_Visitor,False,False
0,0.0,0,0.0,23,255.6388889,0.0,0.005454545,0.0,0.0,May,3,2,4,2,Returning_Visitor,False,False
0,0.0,0,0.0,8,202.3333333,0.0,0.01875,0.0,0.0,May,3,2,1,6,Returning_Visitor,True,False
4,47.0,0,0.0,26,380.1666667,0.0,0.015873016,0.0,0.0,May,4,1,1,1,Returning_Visitor,False,False
0,0.0,0,0.0,16,79.0,0.025,0.0375,0.0,0.0,May,2,2,2,4,Returning_Visitor,True,False
0,0.0,0,0.0,15,894.0,0.0,0.015384615,0.0,0.0,May,2,2,7,4,Returning_Visitor,False,False
0,0.0,0,0.0,36,925.8333333,0.041666667,0.071296296,0.0,0.8,May,2,2,6,13,Returning_Visitor,False,False
0,0.0,0,0.0,4,50.0,0.0,0.075,0.0,0.0,May,2,2,8,4,Returning_Visitor,False,False
1,6.0,0,0.0,2,85.0,0.0,0.066666667,0.0,0.0,May,2,4,1,2,Returning_Visitor,False,False
2,32.0,0,0.0,7,164.5,0.0,0.008333333,0.0,0.4,May,2,2,1,4,Returning_Visitor,False,False
0,0.0,0,0.0,5,691.0,0.0,0.08,0.0,0.6,May,2,2,2,3,Returning_Visitor,False,False
0,0.0,0,0.0,11,297.25,0.0,0.022222222,0.0,0.0,May,2,2,3,1,Returning_Visitor,False,False
0,0.0,0,0.0,27,352.0833333,0.014814815,0.022222222,0.0,0.0,May,3,2,3,3,Returning_Visitor,False,False
0,0.0,0,0.0,4,26.0,0.0,0.05,0.0,0.0,May,4,1,1,1,Returning_Visitor,False,False
1,27.0,0,0.0,15,1486.666667,0.0,0.013809524,0.0,0.0,May,1,1,1,1,Returning_Visitor,True,False
0,0.0,0,0.0,18,1360.5,0.016666667,0.040740741,0.0,0.6,May,2,2,6,3,Returning_Visitor,False,False
0,0.0,0,0.0,6,156.0,0.0,0.016666667,0.0,0.2,May,2,2,5,1,Returning_Visitor,False,False
3,204.75,0,0.0,46,1942.933333,0.010119048,0.013333333,0.0,0.0,May,1,1,1,4,Returning_Visitor,False,False
0,0.0,0,0.0,10,133.8333333,0.0,0.020779221,0.0,0.4,May,3,2,4,13,Returning_Visitor,False,False
0,0.0,0,0.0,40,1090.566667,0.018392857,0.041198413,0.0,0.0,May,2,4,1,6,Returning_Visitor,False,False
6,91.5,0,0.0,9,115.5,0.018181818,0.018181818,0.0,0.0,May,3,2,9,3,Returning_Visitor,True,False
0,0.0,0,0.0,8,463.0,0.0,0.025,0.0,0.0,May,2,2,3,2,Returning_Visitor,False,False
0,0.0,0,0.0,42,840.8333333,0.0,0.019047619,0.0,0.0,May,2,2,2,3,Returning_Visitor,False,False
0,0.0,0,0.0,7,76.5,0.007142857,0.066190476,0.0,0.0,May,3,2,1,1,Returning_Visitor,False,False
1,26.0,0,0.0,11,345.1666667,0.022222222,0.008888889,0.0,0.0,May,1,1,4,3,Returning_Visitor,False,False
0,0.0,0,0.0,8,203.0,0.0125,0.0375,0.0,0.0,May,2,2,5,2,Returning_Visitor,True,False
0,0.0,0,0.0,20,869.8,0.011111111,0.033333333,0.0,0.0,May,3,2,4,2,Returning_Visitor,True,False
1,41.0,0,0.0,6,68.5,0.0,0.033333333,0.0,0.4,May,1,1,1,2,Returning_Visitor,False,False
0,0.0,0,0.0,57,980.8333333,0.007142857,0.044642857,0.0,0.8,May,2,2,3,11,Returning_Visitor,False,False
0,0.0,0,0.0,45,1438.722222,0.004545455,0.027727273,0.0,0.8,May,4,2,3,4,Returning_Visitor,False,False
3,40.0,0,0.0,10,423.6666667,0.0,0.018181818,0.0,0.0,May,4,2,1,11,Returning_Visitor,True,False
0,0.0,0,0.0,8,185.5,0.025,0.0375,0.0,0.0,May,1,1,3,2,Returning_Visitor,True,False
0,0.0,0,0.0,5,74.0,0.0,0.08,0.0,0.8,May,2,2,1,13,Returning_Visitor,False,False
0,0.0,0,0.0,13,421.1666667,0.0,0.028205128,0.0,0.8,May,1,1,1,2,Returning_Visitor,False,False
1,88.0,0,0.0,11,522.6666667,0.0,0.022222222,0.0,0.0,May,3,3,1,4,Returning_Visitor,False,False
2,86.0,0,0.0,36,1720.416667,0.0,0.00995086,0.0,0.2,May,2,10,4,1,Returning_Visitor,False,False
1,20.0,0,0.0,8,268.0,0.0,0.025925926,0.0,0.0,May,3,2,1,4,Returning_Visitor,False,False
3,100.0,0,0.0,8,127.6666667,0.0,0.005,0.0,0.0,May,3,2,4,2,Returning_Visitor,False,False
0,0.0,0,0.0,8,166.25,0.0,0.0125,0.0,0.0,May,2,10,1,4,Returning_Visitor,True,False
1,10.0,0,0.0,11,578.0,0.0,0.011688312,0.0,0.0,May,1,2,1,1,Returning_Visitor,False,False
3,110.5,0,0.0,10,284.0,0.0,0.008333333,0.0,1.0,May,1,8,1,11,New_Visitor,True,False
0,0.0,0,0.0,2,130.0,0.0,0.05,0.0,0.0,May,4,1,1,3,Returning_Visitor,False,False
4,14.0,0,0.0,28,341.35,0.007142857,0.028571429,0.0,0.0,May,4,1,2,4,Returning_Visitor,False,False
0,0.0,0,0.0,4,40.5,0.0,0.05,0.0,0.0,May,4,1,1,3,Returning_Visitor,False,False
1,47.0,0,0.0,19,881.1666667,0.0,0.005882353,0.0,0.0,May,2,2,6,4,New_Visitor,False,False
0,0.0,0,0.0,30,950.8333333,0.006666667,0.02,0.0,0.0,May,2,5,8,4,Returning_Visitor,False,False
0,0.0,0,0.0,16,729.0,0.0125,0.040625,0.0,0.0,May,2,4,1,3,Returning_Visitor,False,False
10,207.8666667,0,0.0,8,217.8666667,0.0,0.004166667,0.0,0.6,May,2,5,1,5,New_Visitor,False,False
0,0.0,0,0.0,12,354.0,0.0,0.018181818,0.0,0.0,May,2,7,1,2,New_Visitor,True,False
0,0.0,0,0.0,4,104.0,0.0,0.05,0.0,0.0,May,2,10,2,2,Returning_Visitor,False,False
2,108.0,0,0.0,8,316.5,0.033333333,0.040740741,0.0,0.0,May,3,2,3,11,Returning_Visitor,True,False
0,0.0,0,0.0,25,903.7,0.036,0.059393939,0.0,0.0,May,2,2,3,4,Returning_Visitor,False,False
0,0.0,0,0.0,29,740.5,0.0,0.009315376,0.0,0.0,May,1,1,2,4,Returning_Visitor,False,False
0,0.0,0,0.0,2,55.0,0.0,0.05,0.0,0.4,May,3,2,1,13,Returning_Visitor,False,False
5,20.0,0,0.0,56,441.2166667,0.008474576,0.019322034,0.0,0.2,May,2,2,2,3,Returning_Visitor,False,False
0,0.0,0,0.0,5,1439.5,0.0,0.08,0.0,0.0,May,2,2,4,2,Returning_Visitor,False,False
0,0.0,0,0.0,12,312.6666667,0.0,0.033333333,0.0,0.0,May,1,1,1,4,Returning_Visitor,False,False
0,0.0,0,0.0,8,56.33333333,0.0,0.0125,0.0,1.0,May,2,2,1,4,Returning_Visitor,True,False
0,0.0,0,0.0,15,614.3333333,0.007692308,0.025641026,0.0,0.0,May,1,1,1,15,Returning_Visitor,False,False
3,30.5,0,0.0,23,422.730303,0.008333333,0.0125,0.0,0.0,May,2,2,1,4,Returning_Visitor,False,False
0,0.0,0,0.0,24,485.2839744,0.004938272,0.039283154,0.0,1.0,May,2,2,2,4,Returning_Visitor,True,False
0,0.0,0,0.0,6,600.0,0.0,0.033333333,0.0,0.0,May,1,1,4,3,Returning_Visitor,False,False
0,0.0,0,0.0,8,82.83333333,0.0,0.00625,0.0,0.0,May,1,1,1,4,Returning_Visitor,True,False
0,0.0,0,0.0,12,272.6666667,0.0,0.009090909,0.0,0.0,May,3,2,1,4,New_Visitor,False,False
0,0.0,0,0.0,27,359.0,0.0,0.020512821,0.0,0.0,May,1,1,7,2,Returning_Visitor,True,False
4,204.5,0,0.0,12,159.0,0.0,0.026666667,0.0,0.0,May,1,1,4,2,New_Visitor,True,False
3,94.0,0,0.0,19,707.2666667,0.0,0.035714286,0.0,0.0,May,2,2,4,2,Returning_Visitor,False,False
0,0.0,0,0.0,6,56.0,0.0,0.033333333,0.0,0.8,May,2,2,1,13,Returning_Visitor,False,False
0,0.0,0,0.0,18,297.3,0.0,0.011764706,0.0,0.0,May,1,2,1,4,Returning_Visitor,False,False
0,0.0,0,0.0,7,76.0,0.0,0.071428571,0.0,0.0,May,2,2,7,3,Returning_Visitor,False,False
2,43.0,0,0.0,17,434.0,0.0,0.010526316,0.0,0.0,May,2,2,6,1,Returning_Visitor,False,False
0,0.0,0,0.0,4,464.6666667,0.0,0.025,0.0,0.6,May,3,2,1,1,Returning_Visitor,False,False
0,0.0,0,0.0,24,530.0,0.0,0.01,0.0,0.0,May,2,6,3,4,Returning_Visitor,True,False
5,113.5,0,0.0,24,495.2738095,0.016666667,0.037777778,0.0,0.0,May,3,2,8,6,Returning_Visitor,False,False
1,3.0,0,0.0,5,151.0,0.0,0.016666667,0.0,0.0,May,1,1,1,2,Returning_Visitor,False,False
0,0.0,0,0.0,2,49.0,0.0,0.033333333,0.0,0.0,May,3,2,3,3,Returning_Visitor,False,False
0,0.0,0,0.0,5,70.0,0.04,0.08,0.0,0.4,May,2,5,6,3,Returning_Visitor,False,False
2,37.33333333,0,0.0,31,1552.883333,0.0,0.008333333,0.0,0.0,May,2,2,3,2,Returning_Visitor,False,False
1,29.0,0,0.0,25,381.3571429,0.0,0.004166667,0.0,0.8,May,2,2,1,2,New_Visitor,False,False
1,63.0,0,0.0,9,265.25,0.0,0.004,0.0,0.0,May,1,1,4,2,Returning_Visitor,True,False
0,0.0,0,0.0,24,657.6666667,0.013636364,0.034090909,0.0,0.8,May,2,4,1,3,Returning_Visitor,False,False
2,7.0,0,0.0,3,11.0,0.0,0.033333333,0.0,0.0,May,4,5,1,4,Returning_Visitor,False,False
0,0.0,0,0.0,17,1673.653846,0.039215686,0.05122549,0.0,0.0,May,3,2,3,4,Returning_Visitor,False,False
0,0.0,0,0.0,11,123.0,0.0,0.036363636,0.0,0.0,May,2,2,4,13,Returning_Visitor,False,False
2,5.0,0,0.0,3,32.0,0.0,0.066666667,0.0,1.0,May,2,2,2,5,Returning_Visitor,True,False
3,11.66666667,0,0.0,39,557.2452381,0.028947368,0.052076023,0.0,0.6,May,3,2,3,13,Returning_Visitor,False,False
7,53.25,0,0.0,42,650.0333333,0.004347826,0.006521739,0.0,0.0,May,2,2,2,4,Returning_Visitor,False,False
1,24.0,0,0.0,54,801.5095238,0.00754717,0.013274933,0.0,0.2,May,1,1,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,23,363.5,0.0,0.013043478,0.0,0.8,May,2,2,2,1,Returning_Visitor,False,False
0,0.0,0,0.0,15,436.0,0.013333333,0.086666667,0.0,0.8,May,2,2,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,31,1087.0,0.0,0.006666667,0.0,0.0,May,4,2,2,2,Returning_Visitor,False,False
2,39.0,0,0.0,9,128.0,0.0,0.018181818,0.0,0.0,May,2,2,1,2,New_Visitor,False,False
2,7.5,0,0.0,63,1903.666667,0.008064516,0.019546851,0.0,0.4,May,1,2,2,4,Returning_Visitor,False,False
0,0.0,0,0.0,5,71.0,0.0,0.04,0.0,0.0,May,4,1,1,2,Returning_Visitor,True,False
0,0.0,0,0.0,24,653.0,0.008333333,0.033333333,0.0,0.8,May,4,1,9,1,Returning_Visitor,False,False
2,20.0,0,0.0,24,242.0,0.018181818,0.045454545,0.0,0.0,May,2,2,4,11,Returning_Visitor,False,False
0,0.0,0,0.0,13,646.7916667,0.005128205,0.054358974,0.0,0.8,May,1,1,2,1,Returning_Visitor,False,False
0,0.0,0,0.0,23,209.8333333,0.002173913,0.030434783,0.0,0.0,May,2,2,1,13,Returning_Visitor,False,False
0,0.0,0,0.0,4,112.5,0.0,0.05,0.0,0.0,May,3,2,1,6,Returning_Visitor,False,False
1,5.0,0,0.0,44,630.3166667,0.025,0.044223485,0.0,0.0,May,2,2,6,3,Returning_Visitor,False,False
7,160.3333333,0,0.0,31,590.5166667,0.005208333,0.009657738,0.0,0.0,May,1,1,1,4,Returning_Visitor,True,False
2,81.0,0,0.0,18,631.0,0.01,0.029,0.0,0.0,May,2,2,1,1,Returning_Visitor,False,False
0,0.0,0,0.0,6,916.25,0.0,0.006666667,0.0,0.0,May,2,2,9,2,Returning_Visitor,False,False
5,119.0,0,0.0,49,1143.348504,0.0,0.008595388,0.0,0.0,May,1,1,1,2,Returning_Visitor,False,False
0,0.0,0,0.0,13,169.0,0.015384615,0.041538462,0.0,0.0,May,1,1,7,1,Returning_Visitor,False,False
0,0.0,0,0.0,20,499.6666667,0.01,0.03,0.0,0.6,May,2,2,1,4,Returning_Visitor,False,False
0,0.0,0,0.0,7,139.5,0.0,0.028571429,0.0,0.0,May,3,2,3,2,Returning_Visitor,False,False
0,0.0,0,0.0,15,1639.5,0.025,0.06875,0.0,0.8,May,2,2,1,13,Returning_Visitor,False,False
4,34.0,0,0.0,3,24.0,0.0,0.04,0.0,0.0,May,1,1,3,2,New_Visitor,False,False
0,0.0,0,0.0,11,720.5,0.0,0.045454545,0.0,0.0,May,6,2,2,2,Returning_Visitor,False,False
0,0.0,0,0.0,6,56.0,0.04,0.08,0.0,0.0,May,3,2,3,1,Returning_Visitor,True,False
5,133.0,0,0.0,16,324.5,0.0,0.031481481,0.0,0.0,May,3,2,8,4,Returning_Visitor,False,False
0,0.0,0,0.0,37,1669.559524,0.016190476,0.051333333,0.0,0.0,May,3,2,3,1,Returning_Visitor,False,False
1,38.0,0,0.0,29,986.8333333,0.013793103,0.035057471,0.0,0.0,May,2,4,3,4,Returning_Visitor,False,False
0,0.0,0,0.0,24,330.0833333,0.0375,0.043055556,0.0,1.0,May,1,1,7,4,Returning_Visitor,True,False
1,74.0,0,0.0,21,744.8333333,0.0,0.01,0.0,0.0,May,2,2,1,2,New_Visitor,True,False
7,71.0,0,0.0,34,1540.75,0.004878049,0.024390244,0.0,0.0,May,2,2,8,3,Returning_Visitor,False,False
0,0.0,0,0.0,8,89.5,0.0,0.05,0.0,0.0,May,2,2,1,1,Returning_Visitor,False,False
1,27.0,0,0.0,17,1723.0,0.0,0.003921569,0.0,0.0,May,2,5,9,4,New_Visitor,False,False
0,0.0,0,0.0,7,191.0,0.0,0.028571429,0.0,0.0,May,2,4,4,2,Returning_Visitor,False,False
0,0.0,0,0.0,39,537.0,0.005128205,0.011965812,0.0,0.0,May,4,2,3,13,Returning_Visitor,False,False
2,32.5,0,0.0,12,239.75,0.0,0.005128205,0.0,0.4,May,2,4,1,5,New_Visitor,False,False
0,0.0,0,0.0,3,105.25,0.0,0.044444444,0.0,0.0,May,3,2,8,4,Returning_Visitor,True,False
4,128.5,0,0.0,14,273.25,0.0,0.0125,0.0,0.0,May,1,8,4,4,Returning_Visitor,True,False
1,28.0,0,0.0,19,362.0,0.0,0.005555556,0.0,0.0,May,2,2,7,5,Returning_Visitor,False,False
0,0.0,0,0.0,12,152.0,0.0,0.002380952,0.0,1.0,May,3,2,1,2,Returning_Visitor,True,False
0,0.0,0,0.0,11,142.4166667,0.0,0.036363636,0.0,0.0,May,2,2,1,2,Returning_Visitor,False,False
2,37.5,0,0.0,55,1420.472496,0.001212121,0.005750251,0.0,0.8,May,1,1,3,4,Returning_Visitor,False,False
0,0.0,0,0.0,5,19.0,0.0,0.08,0.0,0.6,May,2,2,1,3,Returning_Visitor,False,False
10,76.16666667,0,0.0,17,404.0,0.0,0.025757576,0.0,0.0,May,1,2,2,11,Returning_Visitor,True,False
4,202.0,0,0.0,28,714.9666667,0.014666667,0.016973138,0.0,0.0,May,1,1,1,4,Returning_Visitor,True,False
0,0.0,0,0.0,25,527.5,0.0,0.003466667,0.0,0.8,May,2,2,1,4,Returning_Visitor,False,False
0,0.0,0,0.0,15,454.75,0.026666667,0.033333333,0.0,0.0,May,3,2,3,1,Returning_Visitor,True,False
0,0.0,0,0.0,7,239.5,0.0,0.016666667,0.0,0.0,May,3,2,1,6,New_Visitor,True,False
0,0.0,0,0.0,14,1539.0,0.015384615,0.030769231,0.0,0.0,May,2,10,2,2,Returning_Visitor,False,False
7,159.5,0,0.0,13,362.5,0.0,0.003921569,0.0,0.0,May,2,2,7,2,New_Visitor,False,False
1,8.5,0,0.0,14,543.8333333,0.0,0.007692308,0.0,0.0,May,2,2,3,5,New_Visitor,True,False
0,0.0,0,0.0,12,574.0,0.016666667,0.083333333,0.0,0.0,May,2,2,1,13,Returning_Visitor,False,False
0,0.0,0,0.0,3,28.0,0.0,0.066666667,0.0,0.0,May,4,1,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,18,689.6666667,0.023529412,0.030392157,0.0,0.0,May,2,2,7,6,Returning_Visitor,True,False
0,0.0,0,0.0,22,887.3547619,0.01,0.0145,0.0,0.0,May,3,2,8,2,Returning_Visitor,False,False
0,0.0,0,0.0,14,291.6,0.0,0.085714286,0.0,1.0,May,2,2,1,6,Returning_Visitor,True,False
0,0.0,0,0.0,5,108.0,0.0,0.05,0.0,0.0,May,1,1,4,3,Returning_Visitor,False,False
0,0.0,0,0.0,7,855.0,0.0,0.028571429,0.0,0.0,May,2,2,1,1,Returning_Visitor,False,False
0,0.0,0,0.0,29,809.1666667,0.017857143,0.032142857,0.0,0.0,May,2,6,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,10,466.75,0.0,0.028571429,0.0,0.0,May,3,2,1,4,Returning_Visitor,True,False
1,23.0,0,0.0,35,1513.0,0.04,0.069333333,0.0,0.4,May,2,2,1,1,Returning_Visitor,False,False
1,12.5,0,0.0,51,769.9928571,0.0,0.004081633,0.0,0.0,May,2,2,1,2,Returning_Visitor,True,False
0,0.0,0,0.0,25,317.5,0.0125,0.031944444,0.0,0.0,May,2,2,5,6,Returning_Visitor,False,False
0,0.0,0,0.0,13,252.0,0.0,0.061538462,0.0,0.0,May,2,2,8,3,Returning_Visitor,False,False
0,0.0,0,0.0,10,978.0,0.0,0.025,0.0,0.0,May,2,2,3,2,Returning_Visitor,False,False
5,54.0,0,0.0,16,487.6666667,0.0,0.026315789,0.0,0.0,May,1,1,2,3,Returning_Visitor,False,False
0,0.0,0,0.0,3,60.0,0.0,0.066666667,0.0,0.0,May,2,2,7,2,Returning_Visitor,True,False
0,0.0,0,0.0,23,647.5,0.028571429,0.04,0.0,0.0,May,3,2,1,1,Returning_Visitor,False,False
1,4.0,0,0.0,18,143.85,0.0,0.034117647,0.0,0.0,May,2,2,3,3,Returning_Visitor,False,False
0,0.0,0,0.0,7,99.7,0.0,0.014285714,0.0,0.2,May,1,1,1,1,Returning_Visitor,False,False
0,0.0,0,0.0,17,391.8666667,0.0,0.029411765,0.0,1.0,May,2,2,1,1,Returning_Visitor,True,False
0,0.0,0,0.0,9,127.5,0.0,0.022222222,0.0,0.0,May,2,7,2,11,Returning_Visitor,False,False
1,15.0,0,0.0,29,1397.5,0.011555556,0.046190476,0.0,0.8,May,2,4,7,3,Returning_Visitor,False,False
0,0.0,0,0.0,18,292.5,0.013888889,0.01957672,0.0,0.0,May,2,2,1,1,Returning_Visitor,False,False
1,11.0,0,0.0,11,183.5,0.0,0.018181818,0.0,0.0,May,2,2,1,4,New_Visitor,True,False
0,0.0,0,0.0,20,1006.666667,0.0,0.005555556,0.0,0.6,May,1,1,1,2,Returning_Visitor,False,False
0,0.0,0,0.0,2,61.0,0.0,0.05,0.0,0.0,May,3,2,3,15,Returning_Visitor,False,False
0,0.0,0,0.0,48,1304.666667,0.016666667,0.051215278,0.0,0.6,May,3,2,1,13,Returning_Visitor,False,False
0,0.0,0,0.0,12,336.8,0.0,0.006666667,0.0,0.6,May,2,2,1,2,Returning_Visitor,False,False
1,45.0,0,0.0,8,183.0,0.0,0.011111111,0.0,0.0,May,1,1,1,4,Returning_Visitor,False,False
0,0.0,0,0.0,6,655.0,0.033333333,0.022222222,0.0,0.0,May,1,1,1,3,Returning_Visitor,True,False
1,72.0,0,0.0,10,343.0,0.0,0.02,0.0,0.0,May,2,2,6,1,Returning_Visitor,False,False
1,12.0,0,0.0,18,691.5,0.0,0.005,0.0,0.0,May,2,4,4,2,Returning_Visitor,False,False
5,55.5,0,0.0,4,24.5,0.022222222,0.037037037,0.0,1.0,May,3,2,6,3,Returning_Visitor,True,False
0,0.0,0,0.0,14,632.0,0.028571429,0.042857143,0.0,0.0,May,2,2,3,3,Returning_Visitor,False,False
0,0.0,0,0.0,9,73.66666667,0.0,0.022222222,0.0,0.2,May,2,2,1,3,Returning_Visitor,False,False
3,53.5,0,0.0,26,1097.05,0.0,0.019605911,0.0,0.0,May,2,2,4,2,Returning_Visitor,False,False
0,0.0,0,0.0,10,611.0,0.02,0.06,0.0,0.8,May,2,4,3,1,Returning_Visitor,False,False
3,101.0,0,0.0,7,441.0,0.02,0.04,0.0,0.0,May,2,5,4,4,Returning_Visitor,False,False
0,0.0,0,0.0,11,855.25,0.018181818,0.063636364,0.0,0.0,May,2,2,3,13,Returning_Visitor,False,False
1,109.0,0,0.0,9,466.6666667,0.0,0.0125,0.0,0.0,May,2,4,1,4,New_Visitor,True,False
0,0.0,0,0.0,15,309.8,0.0,0.016666667,0.0,0.2,May,2,2,6,4,Returning_Visitor,False,False
1,0.0,0,0.0,27,889.0,0.021428571,0.067857143,0.0,0.0,May,4,1,3,3,Returning_Visitor,False,False
0,0.0,0,0.0,11,142.1666667,0.02,0.03,0.0,0.0,May,2,2,9,4,Returning_Visitor,True,False
0,0.0,0,0.0,5,57.0,0.0,0.04,0.0,0.6,May,2,2,3,1,Returning_Visitor,False,False
0,0.0,0,0.0,22,647.6666667,0.009090909,0.026060606,0.0,1.0,May,2,2,4,3,Returning_Visitor,True,False
0,0.0,0,0.0,18,133.0,0.038888889,0.072222222,0.0,0.0,May,4,1,1,2,Returning_Visitor,True,False
0,0.0,0,0.0,15,984.0,0.015384615,0.007692308,0.0,0.0,May,2,5,3,6,Returning_Visitor,True,False
0,0.0,0,0.0,3,108.0,0.0,0.066666667,0.0,0.0,May,2,2,4,13,Returning_Visitor,False,False
6,60.0,0,0.0,4,34.0,0.0,0.033333333,0.0,0.0,May,2,2,9,5,New_Visitor,False,False
5,68.0,0,0.0,36,818.5,0.007894737,0.028070175,0.0,0.8,May,2,2,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,10,146.7666667,0.0,0.002272727,0.0,0.0,May,2,4,1,1,Returning_Visitor,False,False
0,0.0,0,0.0,17,212.8333333,0.041176471,0.067647059,0.0,0.4,May,1,1,4,3,Returning_Visitor,False,False
0,0.0,0,0.0,17,295.0,0.011764706,0.052941176,0.0,0.8,May,2,2,2,6,Returning_Visitor,False,False
3,120.6666667,0,0.0,8,261.6,0.0,0.01,0.0,0.0,May,2,7,1,2,New_Visitor,False,False
0,0.0,0,0.0,13,1005.0,0.0,0.016666667,0.0,0.0,May,2,2,7,2,New_Visitor,False,False
1,65.0,0,0.0,13,531.0,0.033333333,0.05,0.0,0.0,May,2,6,3,3,Returning_Visitor,False,False
0,0.0,0,0.0,4,142.0,0.0,0.05,0.0,0.6,May,2,2,1,13,Returning_Visitor,False,False
1,68.0,0,0.0,20,870.6666667,0.0,0.020175439,0.0,0.0,May,2,4,3,3,Returning_Visitor,False,False
2,63.66666667,0,0.0,26,542.1666667,0.008333333,0.03125,0.0,0.0,May,3,2,5,4,Returning_Visitor,False,False
0,0.0,0,0.0,28,623.9666667,0.023214286,0.036309524,0.0,0.6,May,3,2,1,6,Returning_Visitor,False,False
0,0.0,0,0.0,4,123.0,0.0,0.066666667,0.0,0.0,May,3,2,4,3,Returning_Visitor,False,False
0,0.0,0,0.0,7,442.1666667,0.0,0.057142857,0.0,0.0,May,4,2,3,3,Returning_Visitor,False,False
6,93.5,0,0.0,23,251.3333333,0.0,0.013768116,0.0,0.0,May,2,2,3,3,New_Visitor,False,False
0,0.0,0,0.0,13,171.5,0.019230769,0.080769231,0.0,0.8,May,2,2,1,1,Returning_Visitor,False,False
2,67.0,0,0.0,59,468.1916667,0.0,0.003278689,0.0,0.2,May,2,2,3,2,Returning_Visitor,False,False
